cab54 283.00
cab293 287.34
cab292 287.57
cab290 287.80
cab353 287.85
cab843 287.89
cab1169 288.55
cab1127 288.59
cab807 288.78
cab163 288.91
cab1230 288.96
cab816 288.96
cab198 288.98
cab555 289.07
cab1100 289.14
cab191 289.14
cab802 289.23
cab894 289.29
cab693 289.31
cab159 289.32
cab1226 289.38
cab865 289.41
cab1254 289.43
cab558 289.44
cab1131 289.45
cab866 289.47
cab101 289.49
cab215 289.51
cab487 289.51
cab1160 289.55
cab1174 289.56
cab1058 289.63
cab1173 289.63
cab896 289.68
cab572 289.69
cab917 289.72
cab794 289.73
cab274 289.74
cab380 289.75
cab932 289.75
cab238 289.76
cab89 289.76
cab38 289.78
cab1222 289.79
cab166 289.83
cab352 289.83
cab789 289.83
cab1055 289.89
cab278 289.89
cab1128 289.90
cab1141 289.91
cab1197 289.91
cab575 289.91
cab923 289.93
cab1102 289.94
cab1144 289.94
cab232 289.94
cab1278 289.95
cab339 289.97
cab1033 289.98
cab1163 289.98
cab1162 289.99
cab925 289.99
cab1035 290.02
cab431 290.02
cab390 290.03
cab460 290.05
cab872 290.07
cab1256 290.09
cab37 290.09
cab1227 290.10
cab344 290.10
cab1021 290.11
cab1217 290.12
cab415 290.14
cab1293 290.15
cab200 290.16
cab1290 290.17
cab625 290.17
cab75 290.17
cab740 290.18
cab921 290.18
cab138 290.19
cab838 290.22
cab604 290.25
cab708 290.28
cab425 290.29
cab892 290.30
cab617 290.31
cab1031 290.32
cab181 290.32
cab993 290.33
cab1076 290.35
cab294 290.35
cab884 290.37
cab130 290.39
cab769 290.39
cab994 290.39
cab218 290.40
cab880 290.43
cab287 290.44
cab738 290.44
cab844 290.44
cab1132 290.45
cab615 290.46
cab593 290.49
cab495 290.51
cab1189 290.52
cab859 290.52
cab1106 290.53
cab283 290.55
cab882 290.55
cab883 290.57
cab1007 290.58
cab308 290.59
cab603 290.60
cab1061 290.61
cab579 290.61
cab1070 290.63
cab1095 290.66
cab98 290.67
cab197 290.70
cab497 290.70
cab797 290.70
cab279 290.73
cab849 290.74
cab524 290.75
cab1178 290.76
cab941 290.76
cab1209 290.79
cab355 290.80
cab965 290.80
cab933 290.81
cab1057 290.84
cab836 290.85
cab94 290.85
cab429 290.88
cab1110 290.89
cab599 290.89
cab905 290.90
cab1130 290.91
cab109 290.93
cab999 290.93
cab251 290.96
cab528 290.96
cab444 291.04
cab1121 291.06
cab219 291.06
cab547 291.15
cab307 291.17
cab324 291.18
cab351 291.18
cab466 291.19
cab1118 291.22
cab530 291.28
cab405 291.29
cab966 291.29
cab532 291.30
cab273 291.32
cab188 291.33
cab1068 291.37
cab402 291.37
cab1201 291.40
cab323 291.45
cab571 291.45
cab157 291.47
cab1047 291.51
cab1258 291.51
cab541 291.51
cab1253 291.52
cab855 291.55
cab1114 291.60
cab1018 291.64
cab1042 291.67
cab342 291.67
cab782 291.69
cab406 291.70
cab91 291.71
cab1143 291.72
cab240 291.72
cab761 291.75
cab970 291.75
cab428 291.77
cab1186 291.80
cab1191 291.80
cab248 291.80
cab1089 291.83
cab506 291.85
cab1198 291.86
cab545 291.86
cab591 291.89
cab97 291.91
cab1213 291.95
cab106 291.96
cab317 291.96
cab364 292.02
cab224 292.03
cab612 292.04
cab384 292.05
cab597 292.05
cab165 292.07
cab527 292.07
cab850 292.07
cab969 292.10
cab318 292.11
cab562 292.11
cab1168 292.14
cab221 292.14
cab386 292.16
cab477 292.17
cab185 292.20
cab264 292.22
cab161 292.29
cab1138 292.30
cab416 292.30
cab614 292.30
cab1109 292.31
cab548 292.35
cab1264 292.36
cab231 292.36
cab578 292.36
