node,runtime_x,runtime_y,avgReRuntime
2551.0,181.6363999843597,267.7945001125336,0.9101564935744266
835.0,176.95099997520447,275.06900000572205,0.9102261457474723
995.0,177.71369981765747,274.2700998783112,0.9108544686719544
490.0,177.2474000453949,275.03579998016363,0.9109306836827236
668.0,179.92479991912842,270.9723000526428,0.9110459599177607
2561.0,177.70240020751953,274.56069993972784,0.9113080030423582
109.0,174.96659994125366,278.88450002670294,0.9114752356701663
2114.0,178.5534999370575,273.6003000736237,0.9118947468389131
1850.0,179.06470012664798,272.8157000541687,0.911902229478063
172.0,179.63919997215268,272.2318000793457,0.9124051767909114
2587.0,176.76319980621338,276.7579998970032,0.9125491351124878
1885.0,177.1275999546051,276.33100008964544,0.9127741130681675
154.0,179.2305998802185,273.1216998100281,0.9128354872922115
1594.0,178.72550010681152,274.1521999835968,0.9132519175499522
1184.0,176.92729997634888,276.97970008850103,0.9133378147573676
342.0,175.02839994430542,280.01189994812006,0.9135054933589093
2268.0,172.81269979476932,283.4789998531342,0.9135833080153022
642.0,175.20089983940125,279.8510000705719,0.9136804550843579
2566.0,177.8696000576019,275.9451999664306,0.9140352697302462
1812.0,176.9611999988556,277.77100014686584,0.9147385260029299
1088.0,177.2699999809265,277.575700044632,0.9152057032178891
691.0,178.27819991111755,276.09039998054504,0.9153235757825295
689.0,179.08470010757446,274.8550000190735,0.9153394192337843
600.0,177.65300011634827,277.2019000053406,0.9155666818645752
1807.0,172.41409993171692,285.2949001789093,0.9155767242129822
1048.0,177.447900056839,277.5848999023437,0.9156769287234996
504.0,175.13089990615845,281.3656001091004,0.9160157986412749
2492.0,177.1194999217987,278.65149998664856,0.9166061710395856
1169.0,177.2458999156952,278.5175998210907,0.9167078092969307
1811.0,175.19109988212585,281.8429000377655,0.9169625687211679
1045.0,180.56650018692017,273.5831000804901,0.9170254262995341
424.0,179.0083999633789,276.0485999584198,0.9171256464102726
326.0,179.8827998638153,274.9319999217987,0.9175127622527053
594.0,178.2688000202179,277.6229999065399,0.9178441206960578
2666.0,181.8870000839233,272.39450001716614,0.9184363336835696
2063.0,178.98889994621277,276.94400000572205,0.9185623368795434
2429.0,178.7843999862671,277.34470009803766,0.9187035101054749
494.0,177.73889994621277,279.00660014152527,0.9187832548359768
1734.0,180.84179997444156,274.23390007019043,0.9188115574304234
2350.0,176.7049000263214,280.6858999729156,0.9189213634620395
2358.0,177.99749994277954,278.73340010643,0.9189924311931821
1078.0,180.05139994621277,275.58200001716614,0.9190240983080027
1578.0,177.53900003433228,279.59080004692083,0.9192408898152938
319.0,178.9869999885559,277.4168999195099,0.9193426418507434
576.0,178.32729983329773,278.45169997215265,0.9193699769140629
2684.0,175.89359998703003,282.29979991912836,0.919521656748233
2087.0,179.12830018997192,277.3257999420166,0.9195535315803749
1039.0,177.76079988479614,279.4700000286103,0.9196087846964578
1000.0,175.91849994659424,282.34200000762934,0.9196555408068253
672.0,178.09890007972717,279.1317000389099,0.9199136287729417
746.0,179.91050004959106,276.4311001300812,0.9200727722349218
2465.0,178.15289998054504,279.72810006141657,0.9210422549239019
2075.0,178.4510998725891,279.3504998683929,0.9211795844698873
282.0,179.83689999580383,277.2279000282288,0.9212070967847634
2466.0,180.1744999885559,276.76110005378723,0.9212973052417681
125.0,178.1738998889923,279.86380004882807,0.921321384901963
937.0,180.70169997215268,276.23989987373346,0.9217831278998261
2541.0,177.99430012702942,280.4324998855591,0.9218053129562385
2481.0,177.89450001716614,280.61190009117126,0.9218473946348184
999.0,177.82710003852844,280.7960000038147,0.92198031963429
650.0,183.57580018043518,272.06209993362427,0.9222127622008522
1097.0,176.2497000694275,283.4010000228882,0.9222626929044491
2253.0,177.57120013237,281.41330003738403,0.9223493863749106
2647.0,177.5256998538971,281.4976000785828,0.92237273772479
573.0,177.99349999427795,280.77920007705694,0.922378902328912
1002.0,180.03939986228943,277.77730011939997,0.9226382864225122
2296.0,178.96940016746518,279.5348000526428,0.9228139678291183
1006.0,179.4721999168396,278.7650001049042,0.9228244936297756
1289.0,177.6903998851776,281.5827000141144,0.9229361519658668
317.0,172.46770000457764,289.657900094986,0.9229581608308102
528.0,176.72919988632202,283.1008999347687,0.9229933632394072
224.0,180.73769998550412,276.92199993133545,0.9230079122432129
2099.0,178.0810000896454,281.04260015487665,0.9230404950910907
1769.0,179.3591001033783,279.28490018844604,0.9233978341657292
919.0,178.38520002365112,280.803200006485,0.9234226615151279
976.0,176.17490005493164,284.2655000686645,0.9235063472445909
1129.0,178.1389000415802,281.2448000907898,0.9235246108733728
2415.0,180.3945999145508,277.9144999980926,0.9237764480265146
1560.0,178.09969997406006,281.58560013771057,0.9239899865400427
320.0,175.76029992103577,285.2370998859405,0.9240569297782901
1552.0,179.27099990844727,280.0692000389099,0.9244742411220017
63.0,178.38499999046326,281.4529001712799,0.9245008717929213
255.0,183.03839993476868,274.27100014686584,0.9245029519979421
616.0,177.95439982414246,282.1647000312805,0.9245790907237421
1822.0,181.89079999923703,276.14250016212463,0.9246690260202362
283.0,183.79410004615784,273.2172999382019,0.9246902802162302
1806.0,177.6182999610901,282.87030005455017,0.9248892162311219
638.0,182.13789987564087,275.9932999610901,0.9250546098829961
981.0,177.96309995651245,282.45219993591314,0.9250787363027537
365.0,178.26780009269714,282.2487998008728,0.92552195697466
2512.0,182.2074999809265,276.17890000343317,0.9255411512179332
1629.0,176.342600107193,285.38740015029913,0.9257988908250927
967.0,178.4805998802185,282.2165999412537,0.9260138914205787
1740.0,178.13960003852844,282.78390002250666,0.9260818336036134
2411.0,179.54450011253357,280.62809991836554,0.9261031745958084
261.0,178.05970001220703,283.17649984359736,0.9265289021606005
982.0,178.68180012702942,282.2651998996734,0.9266102518610789
2167.0,175.47529983520508,287.344899892807,0.9268261501768209
2041.0,180.74860000610352,279.23909997940063,0.9268830216701949
162.0,179.25629997253418,281.7107999324798,0.9271621792067444
827.0,179.99119997024536,280.5792999267578,0.9271670234955095
2520.0,178.95910000801086,282.199599981308,0.9272120419655443
1828.0,179.27849984169006,281.7669999599457,0.9273123876980631
1988.0,177.330500125885,284.8601999282837,0.9274555067188623
842.0,178.25940012931824,283.5186998844147,0.9276088936928193
2105.0,179.5938000679016,281.46580004692083,0.927620395116352
837.0,175.9793999195099,287.09350013732916,0.9277007290848268
794.0,179.58980011940002,281.58080005645746,0.9278010824894082
206.0,179.4621000289917,281.84660005569464,0.927915110663696
1650.0,176.60080003738403,286.4706001281738,0.9282591265731553
2230.0,178.0061001777649,284.3461000919342,0.9283334616633933
2125.0,179.33899998664856,282.4423999786377,0.9285888405361274
312.0,179.52150011062622,282.16380000114435,0.9285940102944642
1625.0,176.2791998386383,287.2357001304626,0.9287052043022894
1840.0,179.51270008087158,282.2519998550415,0.9287178978941679
2170.0,182.08439993858337,278.29519987106323,0.9287394274608083
1583.0,183.30719995498657,276.4556000232696,0.9288190532828589
2409.0,179.1331000328064,282.94509983062744,0.928895779881892
1094.0,179.40610003471375,282.5487999916077,0.9289374753763588
921.0,177.8759000301361,284.97180008888245,0.9290386385353222
2364.0,180.55310010910037,280.9865999221802,0.9292834069032712
1017.0,178.37259984016418,284.3526999950409,0.9292837433860733
873.0,179.90559983253482,282.0009000301361,0.9293079728852842
288.0,180.70819997787478,280.9079999923706,0.9295504189408148
998.0,178.6095998287201,284.17699980735784,0.9295994426704676
645.0,180.97500014305115,280.57039999961853,0.9296736861905178
2631.0,176.32949995994568,287.93519997596735,0.929995528795407
144.0,181.5310001373291,279.90760016441345,0.9299982185736333
2665.0,180.5408000946045,281.43999981880194,0.9300046803022538
244.0,183.26539993286133,277.3273999691009,0.9301594055670845
462.0,180.93930006027225,280.9724998474121,0.9302498106658126
843.0,179.0271999835968,283.95549988746643,0.9303019696809696
896.0,175.8000998497009,288.9481999874115,0.9303206220705856
1579.0,182.41659998893738,278.739000082016,0.9303277016941052
1208.0,179.25260019302368,283.6620998382568,0.9303925174572009
185.0,181.61120009422302,280.14219999313354,0.9305932831835692
963.0,178.84310007095337,284.4158999919892,0.9305945496919337
639.0,180.17060017585754,282.4522998332978,0.9307366349228929
781.0,179.1470000743866,284.0513000488281,0.930768073220742
2352.0,179.99900007247925,282.80129981040955,0.9308762893833071
2540.0,178.4093999862671,285.29970002174383,0.9309504023632128
2536.0,177.6898000240326,286.56469988822937,0.9312064265537148
2334.0,182.68560004234314,278.91569995880127,0.9313105196410009
831.0,176.41720008850098,288.6576998233795,0.9314198957926079
1367.0,182.32270002365112,279.8877000808716,0.9319942720969194
1692.0,176.70009994506836,288.6549999713897,0.932140473880616
2027.0,178.27480006217957,286.2437000274658,0.9321727889183488
2341.0,179.21809983253482,284.8543999195099,0.9322837175634084
1867.0,180.38979983329773,283.0854001045227,0.9323495961706959
848.0,183.7192997932434,277.9609000682831,0.9323745576839997
597.0,178.45830011367798,286.0831999778748,0.9323766074448737
2476.0,180.1559998989105,283.4972999095917,0.9324342700880863
2610.0,179.92400002479553,283.85959982872015,0.9324412048282564
719.0,184.41570019721985,276.9939000606537,0.9325538549608893
905.0,181.52040004730225,281.4795000553131,0.9325809387165039
1577.0,182.1366000175476,280.6933000087738,0.9328548749096487
974.0,178.40560007095337,286.49889993667597,0.9329317425220403
1696.0,183.47180008888245,278.7192001342773,0.9329992617449415
366.0,181.83890008926392,281.25319981575007,0.9330215060304858
276.0,180.38059997558597,283.6096999645233,0.9331965331662153
2321.0,180.15039992332456,283.9955000877381,0.9332470990971735
694.0,177.07800006866455,288.74890017509466,0.9332649226709118
176.0,180.59910011291504,283.5,0.9335744008771998
1298.0,180.76230001449585,283.35870003700256,0.9337580696152992
2683.0,180.8180000782013,283.34389996528625,0.9338762534538358
1581.0,176.2253999710083,290.4426000118256,0.9338918605206183
1621.0,181.30310010910037,282.6340000629425,0.9339408700214803
2430.0,180.16340017318728,284.43310022354126,0.9340069830691085
222.0,177.69369983673096,288.26169991493225,0.934034018071807
1698.0,180.82340002059937,283.4342000484466,0.9340400220952202
2418.0,180.1416997909546,284.52040004730225,0.9340963132374098
2484.0,180.73129987716675,283.6116998195648,0.9340986831059943
1125.0,173.98709988594055,294.10519981384283,0.934236348700484
2218.0,179.2358999252319,286.03929996490484,0.9342966750185302
143.0,179.09829998016357,286.26009988784784,0.934310614858665
1705.0,178.68009996414185,286.9786999225616,0.9344319054672428
139.0,180.60719990730286,284.01260018348694,0.9344462507363507
1886.0,179.75379991531372,285.40369987487793,0.9345687194653335
2366.0,182.05069994926453,281.885999917984,0.9346150035176839
2518.0,176.29940009117126,290.80550003051763,0.9346840570972157
1651.0,180.96600008010864,283.6236000061035,0.9347199684766334
2319.0,181.89299988746643,282.251699924469,0.9348180109372308
91.0,183.4535000324249,279.86819982528687,0.9348600892121721
286.0,175.80220007896423,291.70370006561285,0.9349010709520079
788.0,181.903400182724,282.3182001113892,0.9349550793666606
2189.0,182.7442002296448,281.18799996376043,0.935233499355285
1010.0,183.1845998764038,280.5116000175476,0.9352391719729827
2649.0,179.05570006370544,286.88800001144415,0.9352439604970302
945.0,179.52279996871948,286.2091999053955,0.9353140797037862
1853.0,176.77289986610413,290.5348999500275,0.935448329602896
1015.0,180.56030011177063,284.75259995460516,0.9355546994518855
268.0,179.51660013198853,286.55940008163446,0.9358796410195506
2079.0,178.17829990386963,288.67280006408686,0.9359585941039722
64.0,180.4507999420166,285.18219995498663,0.9359873369174825
949.0,179.6189000606537,286.48829984664917,0.9360237810113636
1047.0,177.1668999195099,290.2960999011993,0.9360616464284717
620.0,180.76980018615725,284.73599982261663,0.9360640777145914
941.0,178.74059987068176,287.88459992408747,0.9360910659587809
598.0,183.99300003051758,279.7816998958588,0.9360991863731782
1112.0,179.9776999950409,286.033499956131,0.9361882482668547
275.0,183.5890998840332,280.46280002594,0.9361948643832574
2506.0,182.3399000167847,282.4185998439789,0.9362405082432659
344.0,180.82690000534058,284.9100000858307,0.936499321754211
2130.0,182.13520002365112,282.92189979553217,0.936551519408347
1122.0,182.7632999420166,282.0172998905182,0.9366593707002295
1611.0,177.90550017356873,289.5569999217987,0.9367274916515579
657.0,180.89280009269714,284.9925999641418,0.9368053648366026
1037.0,178.4315001964569,289.15310001373285,0.9374049971538324
2384.0,180.343199968338,286.2310001850128,0.9374529272104146
1627.0,181.26339983940125,284.86490011215216,0.9375431716970954
431.0,182.26670002937317,283.341500043869,0.9375852274797508
2009.0,183.64339995384216,281.22329998016363,0.9375967214808938
910.0,177.97990012168884,289.9964001178741,0.9376477292498252
2182.0,182.49370002746585,283.041100025177,0.9376682531218946
574.0,181.73489999771118,284.24040007591253,0.937714725132816
1935.0,179.91690015792847,287.15689992904663,0.9378976463074792
1639.0,179.76920008659363,287.42410016059875,0.9379627402100768
2225.0,178.05220007896423,290.1294000148773,0.9380538560872154
961.0,177.08669996261597,291.64210009574884,0.9380909147333851
1614.0,183.6591999530792,281.5121998786926,0.9381168881936389
2175.0,183.0940999984741,282.47010016441345,0.938258999967942
229.0,180.2853000164032,286.8186001777649,0.9382801475779663
204.0,182.969300031662,282.67580008506775,0.9382806744959611
1678.0,181.938600063324,284.3758001327514,0.9384616101530672
1171.0,179.89469981193542,287.55239987373346,0.9384974119749809
146.0,183.12859988212585,282.5940999984741,0.9385533036014801
1223.0,179.15529990196228,288.77509999275213,0.9386324577608312
98.0,182.78939986228943,283.2653000354767,0.9387983678721332
1222.0,182.32459998130798,284.02689981460566,0.9388716191144362
2450.0,180.6505000591278,286.665500164032,0.9389619423219864
1562.0,180.84109997749331,286.4593999385834,0.9391082457360896
1007.0,178.4592001438141,290.14670014381414,0.9391257046939453
1693.0,182.73230004310608,283.56900000572205,0.9391562684786243
225.0,183.52100014686584,282.50850009918213,0.9394168845192756
249.0,180.0041000843048,288.0063998699188,0.9395315945997261
1841.0,183.84109997749331,282.12459993362427,0.9395998826176617
1715.0,181.55050015449524,285.7129998207093,0.9396871316467363
2616.0,174.8503999710083,296.08210015296936,0.9397312775511066
1143.0,184.8546998500824,280.6857001781464,0.9398086352866669
1116.0,182.05310010910037,285.0652999877929,0.9398998730454464
458.0,175.56940007209778,295.2409000396728,0.9401773674817262
1833.0,180.9274001121521,286.97759985923767,0.9401898173340311
2420.0,181.38330006599426,286.32210016250616,0.9402699181179326
1021.0,180.9530999660492,286.9888999462128,0.9402744469908606
1258.0,184.54180002212524,281.4559998512268,0.9402856449298785
676.0,180.19029998779297,288.1772999763489,0.9402925695608422
370.0,184.27129983901975,281.8942999839782,0.9403200911224068
1713.0,180.7172000408173,287.4646999835968,0.9404598348080084
2235.0,179.78410005569458,288.9284999370575,0.94049874284385
2552.0,180.82330012321472,287.3283998966217,0.940505460537897
991.0,180.99889993667603,287.0650000572205,0.9405181824748664
1553.0,182.3713998794556,284.9876999855041,0.9405868199737963
1085.0,184.19180011749268,282.2058999538422,0.9406336983782673
2355.0,184.19550013542172,282.22600007057184,0.9406765543939561
825.0,184.48749995231628,281.82330012321466,0.9407563192832404
2107.0,182.32239985466003,285.16709995269775,0.9407590997963913
1074.0,182.6717000007629,284.63330006599426,0.9407680526558452
307.0,184.13199996948242,282.3872001171112,0.9407814528977976
2398.0,182.05780005455017,285.59859991073614,0.9407973778293489
738.0,178.59509992599487,290.97850012779236,0.9408550807838594
1899.0,177.26510000228882,293.07920002937317,0.9409342207609042
529.0,184.3609001636505,282.1510000228882,0.9409759423459039
1630.0,181.05559992790225,287.26749992370605,0.9409997207935676
2271.0,178.41729998588562,291.3757998943329,0.9410590393726106
705.0,183.36579990386963,283.7378001213074,0.9410601682337467
775.0,181.0420000553131,287.4361999034882,0.9412449641445728
356.0,180.41280007362369,288.42829990386963,0.9412795733145176
903.0,185.25650000572205,280.95940017700195,0.941292867613217
1126.0,179.34270000457764,290.12919998168945,0.9413610224810458
1798.0,185.34400010108948,280.89849996566767,0.9414160117415904
658.0,181.21679997444156,287.31319999694824,0.9414887475627347
1288.0,182.04130005836487,286.04129981994635,0.9414901212335509
304.0,180.23790001869202,288.9240999221802,0.941654508065482
622.0,177.64260005950928,292.93969988822937,0.9416701203468149
1082.0,183.65760016441345,283.6617000102997,0.9416816883314956
755.0,180.42880010604856,288.65379977226263,0.9416949871192744
1909.0,182.81450009346008,284.9969999790192,0.9417379088438302
2453.0,181.04990005493164,287.72849988937384,0.9417505287813794
1635.0,185.53870010375977,280.81970000267034,0.9417841851792892
1301.0,180.56079983711243,288.52599978446966,0.9418211056410156
272.0,179.54699993133545,290.14700007438665,0.9419141890356775
1014.0,182.2272000312805,286.04949998855585,0.9419801903244462
610.0,174.75130009651184,297.6489000320434,0.942078708614848
331.0,180.6838998794556,288.5309000015259,0.9421447420384479
1318.0,183.62430000305176,284.1031000614166,0.9423292153936682
2393.0,182.40960001945496,285.9786999225616,0.9423301218744866
1989.0,182.95239996910092,285.1600999832153,0.9423621419903192
1003.0,183.6342000961304,284.15979981422424,0.942448729775874
2180.0,180.95840001106262,288.33819985389715,0.9425283269475859
2036.0,181.0403001308441,288.2467999458313,0.9425864787113325
651.0,183.45959997177124,284.51410007476807,0.9425894955760645
2226.0,179.2213001251221,291.0850999355316,0.9426369981664671
2165.0,180.88770008087158,288.6521999835968,0.942868472789234
855.0,181.05529999732968,288.4539999961853,0.9429689452179297
601.0,178.74279999732968,292.09050011634827,0.9430799277141801
972.0,177.79559993743896,293.56920003890986,0.9431074368449268
904.0,175.2358999252319,297.52340006828314,0.9431123455836579
920.0,179.9096999168396,290.33809995651245,0.9431610649754718
686.0,186.77800011634827,279.74059987068176,0.9431687876607691
1019.0,180.52219986915588,289.44120001792913,0.9432417187522346
507.0,179.9394998550415,290.34589982032776,0.9432503914212935
2517.0,180.37960004806519,289.7135999202728,0.9433285176072299
313.0,188.67659997940063,276.96239995956415,0.9434220659280632
1207.0,180.26840019226074,289.97179985046387,0.9434722165117045
2417.0,180.7429001331329,289.24939990043634,0.9434889111572469
422.0,182.4842000007629,286.6401000022888,0.9436194673623248
1561.0,185.14039993286133,282.57350015640264,0.9436752620967863
1637.0,177.655100107193,294.169499874115,0.9437440431555859
200.0,179.37360000610352,291.56239986419683,0.9438198165352375
1837.0,179.7279999256134,291.03850007057184,0.9438582774225454
1753.0,181.2815999984741,288.7655000686645,0.9440661387895836
269.0,182.21799993515012,287.3263998031616,0.9440766982662331
1756.0,181.84910011291504,288.0074000358581,0.9442619148119603
1896.0,181.19569993019104,289.0394999980926,0.9443009133799553
841.0,178.9107000827789,292.6679999828338,0.9444690947001222
1279.0,183.146399974823,286.1759998798371,0.9445460949638587
2171.0,182.06719994544983,287.9246997833252,0.9446835852509236
1826.0,183.5683000087738,285.67890000343317,0.9448020528487568
2602.0,181.15580010414124,289.4416000843048,0.944866274480908
337.0,184.1751000881195,284.9526000022888,0.945151351927431
1188.0,184.59280014038086,284.3688998222351,0.9452527595118294
1294.0,184.73499989509583,284.1524000167847,0.9452577484512892
854.0,182.62150001525882,287.44390010833735,0.9453059428824089
962.0,184.8373000621796,284.0365998744965,0.9453276720249941
1117.0,180.1700999736786,291.34889984130865,0.9455067308117626
1198.0,183.23370003700256,286.6408998966217,0.945541733390537
349.0,183.34910011291504,286.4878001213074,0.9455833014344279
1952.0,178.84360003471375,293.4756000041962,0.9456380103716959
218.0,179.52360010147098,292.521399974823,0.9457965265668304
2574.0,187.144700050354,280.7727999687195,0.9458224273565721
2489.0,180.7747001647949,290.6101999282837,0.9458298036013479
1704.0,185.6117000579834,283.14580011367804,0.9458333973572326
1777.0,178.59360003471375,294.03769993782043,0.9459305474149333
1991.0,183.21479988098145,286.92910003662115,0.9459718031880451
2347.0,179.02880001068115,293.39100003242487,0.9459722056449563
426.0,181.75099992752075,289.2755000591278,0.946115964819129
1799.0,182.47689986228943,288.17129993438715,0.9461430693900247
1844.0,185.56719994544983,283.4086999893188,0.9461558484809793
1323.0,180.89269995689392,290.6324000358581,0.9461690919604944
1316.0,182.59170007705688,288.0395998954773,0.9462186308455364
155.0,178.19510006904602,294.8601999282837,0.9462748376645033
137.0,180.76490020751956,291.00810003280634,0.9464653360384315
1355.0,181.70609998703003,289.64400005340576,0.9466127232658945
2248.0,182.85889983177185,287.93239998817444,0.9467254646278208
1345.0,188.0970001220703,279.8901998996734,0.9467977175792396
2329.0,187.02539992332456,281.59930014610285,0.9468889370399265
1724.0,183.11759996414185,287.6956999301911,0.9469954999888035
293.0,183.51379990577698,287.1056997776032,0.9470313435749116
2472.0,178.57559990882874,294.73830008506775,0.9470476480431888
359.0,185.3846001625061,284.2694001197815,0.9471169072743985
1597.0,183.49110007286072,287.25699996948237,0.9472243745418276
257.0,181.57780003547668,290.2242000102997,0.94724722474132
881.0,188.4697000980377,279.6997001171112,0.9474366380256599
77.0,179.71509981155396,293.26250004768366,0.9475178103373066
1719.0,186.47289991378784,282.87919998168945,0.9475979705830981
353.0,182.69770002365112,288.75040006637573,0.947670474090756
2523.0,183.11509990692142,288.1168000698089,0.9476882617096227
1087.0,182.97959995269773,288.34640002250666,0.9477221947788492
136.0,186.29419994354248,283.28309988975525,0.9478105809082056
1146.0,187.63150000572205,281.25450015068054,0.9478698616471705
1179.0,181.8114001750946,290.26309990882874,0.9479105193874522
2628.0,183.05259990692142,288.35010004043585,0.9479154339617354
2407.0,180.79270005226132,291.8960001468658,0.9480108016821476
1001.0,182.96840000152588,288.5484001636505,0.9480288786090655
1863.0,182.2103002071381,289.7239999771118,0.9480377948505445
1600.0,183.17050004005432,288.25009989738464,0.9480515729757095
2585.0,184.58060002326962,286.10510015487665,0.948104173391317
795.0,180.5460000038147,292.36979985237116,0.94816518799495
643.0,181.76430010795596,290.5792999267578,0.9483148032743557
2634.0,187.71619987487796,281.4344999790192,0.9483858048017475
409.0,190.5460999011993,277.10669994354254,0.9484531047363174
748.0,184.37709999084475,286.6403000354767,0.9484712247241475
2322.0,183.7857999801636,287.60739994049067,0.9485614613193591
2228.0,182.18589997291562,290.15600013732916,0.9486925250501744
141.0,185.00909996032715,285.82050013542175,0.948729868499415
420.0,184.26029992103577,286.978600025177,0.9487335638152841
817.0,182.50650000572205,289.7437000274658,0.9488296515922376
1725.0,181.6303999423981,291.11649990081787,0.9488635570532442
309.0,176.61610007286072,298.8675999641418,0.9488815705062854
1049.0,182.94539999961853,289.185200214386,0.9490272349286746
2206.0,182.55250000953674,289.84549999237066,0.9491165702399589
690.0,184.47140002250669,286.9454998970032,0.9492196472837955
1861.0,184.89810013771057,286.30859994888306,0.9492557919761889
362.0,185.17579984664917,285.9049999713897,0.949297411918043
279.0,180.373300075531,293.39489984512335,0.9494245793233322
513.0,184.63220000267032,286.8355000019073,0.949449133865768
2662.0,181.57750010490417,291.56629991531366,0.9494747977396758
1044.0,184.0148000717163,287.917799949646,0.9496637486335009
1114.0,183.1730000972748,289.23039984703064,0.9496856114111502
2026.0,181.6802000999451,291.5701999664306,0.9497444890352271
2688.0,184.48189997673038,287.24849987030035,0.9497496411114208
2261.0,179.24489998817444,295.35619997978216,0.9497889604713202
2487.0,180.21079993247986,293.8942999839782,0.9498372719641264
934.0,178.042799949646,297.2545001506805,0.9498598503206193
2139.0,182.26810002326962,290.7328000068665,0.9498608841193323
281.0,182.61499977111816,290.20010018348694,0.9498655113350291
548.0,182.7646999359131,290.1953999996185,0.9502413828316671
2625.0,187.0378999710083,283.6217999458313,0.9502790107929191
2650.0,180.8881001472473,293.1559000015259,0.9503471699269037
985.0,181.9501001834869,291.52859997749334,0.9503671617963825
310.0,187.5004999637604,283.0058000087738,0.9504418665202456
615.0,184.3891000747681,287.8380000591278,0.9504905693056758
1076.0,182.63390016555786,290.6031000614166,0.9505830689555443
1185.0,184.8183000087738,287.25650000572205,0.9506251035740854
695.0,181.70379996299744,292.07500004768366,0.9506431141171414
361.0,185.69760012626648,285.9481000900269,0.9507063255251957
1330.0,187.49119997024536,283.2081999778748,0.9507540837144286
169.0,185.71140003204343,285.9645001888275,0.9507689238537342
584.0,184.7495000362396,287.497700214386,0.9508492463329
2490.0,180.36749982833862,294.2848000526428,0.9508872501404597
2245.0,186.1389000415802,285.50830006599426,0.9511071417301588
1846.0,182.38940000534058,291.45129990577703,0.951364724893413
1022.0,181.5785000324249,292.708899974823,0.9513744647142801
699.0,185.67330002784732,286.42830014228815,0.9514413405614546
1196.0,182.81489992141724,290.93959999084467,0.9516056681058385
1871.0,179.1907000541687,296.53570008277893,0.951608419064861
2680.0,184.49880003929138,288.3791000843048,0.9516701356622033
2127.0,183.63100004196167,289.75600004196167,0.9517321213854151
303.0,181.86360001564026,292.4853999614716,0.9517340783706965
1091.0,182.751100063324,291.1449999809265,0.9517831854304515
438.0,181.58899998664856,292.95020008087164,0.9518020158049205
2590.0,181.55110001564026,293.0401999950409,0.9518543101570985
663.0,178.08119988441467,298.3975999355316,0.9518562016976273
2600.0,179.6211998462677,296.05369997024536,0.9519114885149917
2215.0,181.2548999786377,293.5350000858307,0.9519166977968957
2208.0,183.65989995002747,289.8980000019073,0.9520419588336144
2651.0,182.63210010528562,291.4865000247956,0.9520451994749204
149.0,185.31329989433289,287.34820008277893,0.9520460213063665
1013.0,183.5585000514984,290.11940002441406,0.9521496742812474
2503.0,182.86500000953674,291.21239995956415,0.9521870131911385
